edge_type,round_idx,timestamp,source_message_id,target_message_id,source_agent_id,target_agent_id,target_entity,channel,edge_source,edge_weight
mention,22,2046-06-05T18:01:00,20460605_22_002,,social_media_agent,legal_agent,legal_agent,comms_huddle,content_mention,1
mention,22,2046-06-05T18:01:00,20460605_22_002,,social_media_agent,,@PropTechWatcher,comms_huddle,content_mention,1
mention,22,2046-06-05T18:02:00,20460605_22_003,,legal_agent,quality_agent,quality_agent,side_huddle,content_mention,1
mention,22,2046-06-05T18:02:00,20460605_22_003,,legal_agent,pr_agent,pr_agent,side_huddle,content_mention,1
mention,22,2046-06-05T18:02:00,20460605_22_003,,legal_agent,social_media_agent,social_media_agent,side_huddle,content_mention,1
thread_parent,22,2046-06-05T18:03:00,20460605_22_004,20460605_22_003,social_media_agent,legal_agent,legal_agent,side_huddle,heuristic,1
mention,22,2046-06-05T18:03:00,20460605_22_004,,social_media_agent,legal_agent,legal_agent,side_huddle,content_mention,1
mention,22,2046-06-05T18:03:00,20460605_22_004,,social_media_agent,pr_agent,pr_agent,side_huddle,content_mention,1
mention,22,2046-06-05T18:03:00,20460605_22_004,,social_media_agent,quality_agent,quality_agent,side_huddle,content_mention,2
mention,22,2046-06-05T18:03:00,20460605_22_004,,social_media_agent,,@HousingJusticeNow,side_huddle,content_mention,1
mention,22,2046-06-05T18:03:00,20460605_22_004,,social_media_agent,,@TenantRights_Org,side_huddle,content_mention,1
mention,22,2046-06-05T18:04:00,20460605_22_005,,legal_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
thread_parent,22,2046-06-05T18:05:00,20460605_22_006,20460605_22_005,social_media_agent,legal_agent,legal_agent,one_on_one_chat,heuristic,1
mention,22,2046-06-05T18:05:00,20460605_22_006,,social_media_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
mention,22,2046-06-05T18:06:00,20460605_22_007,,legal_agent,,@HorizonMgmt,personal_post,content_mention,1
mention,22,2046-06-05T18:06:00,20460605_22_007,,legal_agent,,@TenantThread,personal_post,content_mention,1
thread_parent,22,2046-06-05T18:07:00,20460605_22_008,20460605_22_007,social_media_agent,legal_agent,legal_agent,personal_post,heuristic,1
mention,22,2046-06-05T18:07:00,20460605_22_008,,social_media_agent,,@PropTechWatcher,personal_post,content_mention,1
thread_parent,22,2046-06-05T18:08:00,20460605_22_009,20460605_22_002,legal_agent,social_media_agent,social_media_agent,comms_huddle,heuristic,1
mention,22,2046-06-05T18:08:00,20460605_22_009,,legal_agent,social_media_agent,social_media_agent,comms_huddle,content_mention,1
mention,22,2046-06-05T18:08:00,20460605_22_009,,legal_agent,quality_agent,quality_agent,comms_huddle,content_mention,1
mention,22,2046-06-05T18:08:00,20460605_22_009,,legal_agent,pr_intern_agent,pr_intern_agent,comms_huddle,content_mention,1
mention,22,2046-06-05T18:08:00,20460605_22_009,,legal_agent,,@TenantRights_Org,comms_huddle,content_mention,1
thread_parent,22,2046-06-05T18:09:00,20460605_22_010,20460605_22_009,social_media_agent,legal_agent,legal_agent,comms_huddle,heuristic,1
mention,22,2046-06-05T18:09:00,20460605_22_010,,social_media_agent,legal_agent,legal_agent,comms_huddle,content_mention,1
mention,22,2046-06-05T18:09:00,20460605_22_010,,social_media_agent,,@TenantRights_Org,comms_huddle,content_mention,1
mention,22,2046-06-05T18:09:00,20460605_22_010,,social_media_agent,pr_intern_agent,pr_intern_agent,comms_huddle,content_mention,1
thread_parent,22,2046-06-05T18:10:00,20460605_22_011,20460605_22_004,legal_agent,social_media_agent,social_media_agent,side_huddle,heuristic,1
mention,22,2046-06-05T18:10:00,20460605_22_011,,legal_agent,quality_agent,quality_agent,side_huddle,content_mention,2
mention,22,2046-06-05T18:10:00,20460605_22_011,,legal_agent,pr_agent,pr_agent,side_huddle,content_mention,1
mention,22,2046-06-05T18:10:00,20460605_22_011,,legal_agent,social_media_agent,social_media_agent,side_huddle,content_mention,1
mention,22,2046-06-05T18:10:00,20460605_22_011,,legal_agent,,@TenantRights_Org,side_huddle,content_mention,1
thread_parent,22,2046-06-05T18:11:00,20460605_22_012,20460605_22_011,social_media_agent,legal_agent,legal_agent,side_huddle,heuristic,1
mention,22,2046-06-05T18:11:00,20460605_22_012,,social_media_agent,legal_agent,legal_agent,side_huddle,content_mention,1
mention,22,2046-06-05T18:11:00,20460605_22_012,,social_media_agent,quality_agent,quality_agent,side_huddle,content_mention,2
mention,22,2046-06-05T18:11:00,20460605_22_012,,social_media_agent,pr_agent,pr_agent,side_huddle,content_mention,1
mention,22,2046-06-05T18:11:00,20460605_22_012,,social_media_agent,,@TenantRights_Org,side_huddle,content_mention,2
thread_parent,22,2046-06-05T18:12:00,20460605_22_013,20460605_22_006,legal_agent,social_media_agent,social_media_agent,one_on_one_chat,heuristic,1
mention,22,2046-06-05T18:12:00,20460605_22_013,,legal_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
mention,22,2046-06-05T18:12:00,20460605_22_013,,legal_agent,,@TenantRights_Org,one_on_one_chat,content_mention,1
thread_parent,22,2046-06-05T18:13:00,20460605_22_014,20460605_22_013,social_media_agent,legal_agent,legal_agent,one_on_one_chat,heuristic,1
mention,22,2046-06-05T18:13:00,20460605_22_014,,social_media_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
thread_parent,22,2046-06-05T18:15:00,20460605_22_016,20460605_22_008,social_media_agent,social_media_agent,social_media_agent,personal_post,heuristic,1
mention,22,2046-06-05T18:15:00,20460605_22_016,,social_media_agent,,@TenantRights_Org,personal_post,content_mention,1
thread_parent,22,2046-06-05T18:16:00,20460605_22_017,20460605_22_010,legal_agent,social_media_agent,social_media_agent,comms_huddle,heuristic,1
mention,22,2046-06-05T18:16:00,20460605_22_017,,legal_agent,social_media_agent,social_media_agent,comms_huddle,content_mention,1
mention,22,2046-06-05T18:16:00,20460605_22_017,,legal_agent,quality_agent,quality_agent,comms_huddle,content_mention,1
mention,22,2046-06-05T18:16:00,20460605_22_017,,legal_agent,pr_intern_agent,pr_intern_agent,comms_huddle,content_mention,1
mention,22,2046-06-05T18:16:00,20460605_22_017,,legal_agent,,@TenantRights_Org,comms_huddle,content_mention,1
thread_parent,22,2046-06-05T18:17:00,20460605_22_018,20460605_22_017,social_media_agent,legal_agent,legal_agent,comms_huddle,heuristic,1
mention,22,2046-06-05T18:17:00,20460605_22_018,,social_media_agent,legal_agent,legal_agent,comms_huddle,content_mention,1
mention,22,2046-06-05T18:17:00,20460605_22_018,,social_media_agent,,@TenantRights_Org,comms_huddle,content_mention,2
mention,22,2046-06-05T18:17:00,20460605_22_018,,social_media_agent,,@PropTechWatcher,comms_huddle,content_mention,1
mention,22,2046-06-05T18:17:00,20460605_22_018,,social_media_agent,,@HousingJusticeNow,comms_huddle,content_mention,1
thread_parent,22,2046-06-05T18:18:00,20460605_22_019,20460605_22_012,legal_agent,social_media_agent,social_media_agent,side_huddle,heuristic,1
mention,22,2046-06-05T18:18:00,20460605_22_019,,legal_agent,quality_agent,quality_agent,side_huddle,content_mention,2
mention,22,2046-06-05T18:18:00,20460605_22_019,,legal_agent,pr_agent,pr_agent,side_huddle,content_mention,1
mention,22,2046-06-05T18:18:00,20460605_22_019,,legal_agent,social_media_agent,social_media_agent,side_huddle,content_mention,2
mention,22,2046-06-05T18:18:00,20460605_22_019,,legal_agent,pr_intern_agent,pr_intern_agent,side_huddle,content_mention,1
mention,22,2046-06-05T18:18:00,20460605_22_019,,legal_agent,,@TenantRights_Org,side_huddle,content_mention,2
thread_parent,22,2046-06-05T18:19:00,20460605_22_020,20460605_22_019,social_media_agent,legal_agent,legal_agent,side_huddle,heuristic,1
mention,22,2046-06-05T18:19:00,20460605_22_020,,social_media_agent,legal_agent,legal_agent,side_huddle,content_mention,1
mention,22,2046-06-05T18:19:00,20460605_22_020,,social_media_agent,quality_agent,quality_agent,side_huddle,content_mention,2
mention,22,2046-06-05T18:19:00,20460605_22_020,,social_media_agent,pr_agent,pr_agent,side_huddle,content_mention,1
mention,22,2046-06-05T18:19:00,20460605_22_020,,social_media_agent,,@TenantRights_Org,side_huddle,content_mention,3
thread_parent,22,2046-06-05T18:20:00,20460605_22_021,20460605_22_014,legal_agent,social_media_agent,social_media_agent,one_on_one_chat,heuristic,1
mention,22,2046-06-05T18:20:00,20460605_22_021,,legal_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
mention,22,2046-06-05T18:20:00,20460605_22_021,,legal_agent,,@TenantRights_Org,one_on_one_chat,content_mention,1
thread_parent,22,2046-06-05T18:21:00,20460605_22_022,20460605_22_021,social_media_agent,legal_agent,legal_agent,one_on_one_chat,heuristic,1
mention,22,2046-06-05T18:21:00,20460605_22_022,,social_media_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
mention,22,2046-06-05T18:21:00,20460605_22_022,,social_media_agent,,@TenantRights_Org,one_on_one_chat,content_mention,1
thread_parent,22,2046-06-05T18:22:00,20460605_22_023,20460605_22_015,legal_agent,legal_agent,legal_agent,anonymous_post,heuristic,1
thread_parent,22,2046-06-05T18:23:00,20460605_22_024,20460605_22_016,social_media_agent,social_media_agent,social_media_agent,personal_post,heuristic,1
mention,22,2046-06-05T18:23:00,20460605_22_024,,social_media_agent,,@PropTechWatcher,personal_post,content_mention,1
mention,22,2046-06-05T18:23:00,20460605_22_024,,social_media_agent,,@TenantRights_Org,personal_post,content_mention,1
thread_parent,22,2046-06-05T18:24:00,20460605_22_025,20460605_22_018,legal_agent,social_media_agent,social_media_agent,comms_huddle,heuristic,1
mention,22,2046-06-05T18:24:00,20460605_22_025,,legal_agent,social_media_agent,social_media_agent,comms_huddle,content_mention,1
mention,22,2046-06-05T18:24:00,20460605_22_025,,legal_agent,quality_agent,quality_agent,comms_huddle,content_mention,1
thread_parent,22,2046-06-05T18:25:00,20460605_22_026,20460605_22_025,social_media_agent,legal_agent,legal_agent,comms_huddle,heuristic,1
mention,22,2046-06-05T18:25:00,20460605_22_026,,social_media_agent,legal_agent,legal_agent,comms_huddle,content_mention,1
mention,22,2046-06-05T18:25:00,20460605_22_026,,social_media_agent,,@TenantRights_Org,comms_huddle,content_mention,1
thread_parent,22,2046-06-05T18:26:00,20460605_22_027,20460605_22_020,legal_agent,social_media_agent,social_media_agent,side_huddle,heuristic,1
mention,22,2046-06-05T18:26:00,20460605_22_027,,legal_agent,quality_agent,quality_agent,side_huddle,content_mention,2
mention,22,2046-06-05T18:26:00,20460605_22_027,,legal_agent,pr_agent,pr_agent,side_huddle,content_mention,1
mention,22,2046-06-05T18:26:00,20460605_22_027,,legal_agent,social_media_agent,social_media_agent,side_huddle,content_mention,3
mention,22,2046-06-05T18:26:00,20460605_22_027,,legal_agent,,@TenantRights_Org,side_huddle,content_mention,2
thread_parent,22,2046-06-05T18:27:00,20460605_22_028,20460605_22_027,social_media_agent,legal_agent,legal_agent,side_huddle,heuristic,1
mention,22,2046-06-05T18:27:00,20460605_22_028,,social_media_agent,legal_agent,legal_agent,side_huddle,content_mention,2
mention,22,2046-06-05T18:27:00,20460605_22_028,,social_media_agent,quality_agent,quality_agent,side_huddle,content_mention,2
mention,22,2046-06-05T18:27:00,20460605_22_028,,social_media_agent,pr_agent,pr_agent,side_huddle,content_mention,1
mention,22,2046-06-05T18:27:00,20460605_22_028,,social_media_agent,,@TenantRights_Org,side_huddle,content_mention,4
thread_parent,22,2046-06-05T18:28:00,20460605_22_029,20460605_22_022,legal_agent,social_media_agent,social_media_agent,one_on_one_chat,heuristic,1
mention,22,2046-06-05T18:28:00,20460605_22_029,,legal_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
mention,22,2046-06-05T18:28:00,20460605_22_029,,legal_agent,,@TenantRights_Org,one_on_one_chat,content_mention,1
thread_parent,22,2046-06-05T18:29:00,20460605_22_030,20460605_22_029,social_media_agent,legal_agent,legal_agent,one_on_one_chat,heuristic,1
mention,22,2046-06-05T18:29:00,20460605_22_030,,social_media_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
mention,22,2046-06-05T18:29:00,20460605_22_030,,social_media_agent,,@TenantRights_Org,one_on_one_chat,content_mention,1
thread_parent,22,2046-06-05T18:30:00,20460605_22_031,20460605_22_023,legal_agent,legal_agent,legal_agent,anonymous_post,heuristic,1
thread_parent,22,2046-06-05T18:31:00,20460605_22_032,20460605_22_024,social_media_agent,social_media_agent,social_media_agent,personal_post,heuristic,1
thread_parent,22,2046-06-05T18:32:00,20460605_22_033,20460605_22_026,legal_agent,social_media_agent,social_media_agent,comms_huddle,heuristic,1
mention,22,2046-06-05T18:32:00,20460605_22_033,,legal_agent,social_media_agent,social_media_agent,comms_huddle,content_mention,1
mention,22,2046-06-05T18:32:00,20460605_22_033,,legal_agent,quality_agent,quality_agent,comms_huddle,content_mention,1
thread_parent,22,2046-06-05T18:33:00,20460605_22_034,20460605_22_033,social_media_agent,legal_agent,legal_agent,comms_huddle,heuristic,1
mention,22,2046-06-05T18:33:00,20460605_22_034,,social_media_agent,legal_agent,legal_agent,comms_huddle,content_mention,1
mention,22,2046-06-05T18:33:00,20460605_22_034,,social_media_agent,,@TenantRights_Org,comms_huddle,content_mention,1
mention,22,2046-06-05T18:33:00,20460605_22_034,,social_media_agent,quality_agent,quality_agent,comms_huddle,content_mention,1
thread_parent,22,2046-06-05T18:34:00,20460605_22_035,20460605_22_028,legal_agent,social_media_agent,social_media_agent,side_huddle,heuristic,1
mention,22,2046-06-05T18:34:00,20460605_22_035,,legal_agent,quality_agent,quality_agent,side_huddle,content_mention,2
mention,22,2046-06-05T18:34:00,20460605_22_035,,legal_agent,pr_agent,pr_agent,side_huddle,content_mention,1
mention,22,2046-06-05T18:34:00,20460605_22_035,,legal_agent,social_media_agent,social_media_agent,side_huddle,content_mention,1
mention,22,2046-06-05T18:34:00,20460605_22_035,,legal_agent,,@TenantRights_Org,side_huddle,content_mention,3
thread_parent,22,2046-06-05T18:35:00,20460605_22_036,20460605_22_035,social_media_agent,legal_agent,legal_agent,side_huddle,heuristic,1
mention,22,2046-06-05T18:35:00,20460605_22_036,,social_media_agent,legal_agent,legal_agent,side_huddle,content_mention,1
mention,22,2046-06-05T18:35:00,20460605_22_036,,social_media_agent,quality_agent,quality_agent,side_huddle,content_mention,2
mention,22,2046-06-05T18:35:00,20460605_22_036,,social_media_agent,pr_agent,pr_agent,side_huddle,content_mention,1
mention,22,2046-06-05T18:35:00,20460605_22_036,,social_media_agent,,@TenantRights_Org,side_huddle,content_mention,1
thread_parent,22,2046-06-05T18:36:00,20460605_22_037,20460605_22_030,legal_agent,social_media_agent,social_media_agent,one_on_one_chat,heuristic,1
mention,22,2046-06-05T18:36:00,20460605_22_037,,legal_agent,quality_agent,quality_agent,one_on_one_chat,content_mention,1
thread_parent,22,2046-06-05T18:37:00,20460605_22_038,20460605_22_037,social_media_agent,legal_agent,legal_agent,one_on_one_chat,heuristic,1
mention,22,2046-06-05T18:37:00,20460605_22_038,,social_media_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
mention,22,2046-06-05T18:37:00,20460605_22_038,,social_media_agent,,@TenantRights_Org,one_on_one_chat,content_mention,1
thread_parent,22,2046-06-05T18:38:00,20460605_22_039,20460605_22_031,legal_agent,legal_agent,legal_agent,anonymous_post,heuristic,1
thread_parent,22,2046-06-05T18:39:00,20460605_22_040,20460605_22_032,social_media_agent,social_media_agent,social_media_agent,personal_post,heuristic,1
mention,22,2046-06-05T18:39:00,20460605_22_040,,social_media_agent,,@TenantRights_Org,personal_post,content_mention,1
thread_parent,22,2046-06-05T18:40:00,20460605_22_041,20460605_22_034,legal_agent,social_media_agent,social_media_agent,comms_huddle,heuristic,1
mention,22,2046-06-05T18:40:00,20460605_22_041,,legal_agent,social_media_agent,social_media_agent,comms_huddle,content_mention,1
mention,22,2046-06-05T18:40:00,20460605_22_041,,legal_agent,quality_agent,quality_agent,comms_huddle,content_mention,1
thread_parent,22,2046-06-05T18:41:00,20460605_22_042,20460605_22_041,social_media_agent,legal_agent,legal_agent,comms_huddle,heuristic,1
mention,22,2046-06-05T18:41:00,20460605_22_042,,social_media_agent,legal_agent,legal_agent,comms_huddle,content_mention,1
mention,22,2046-06-05T18:41:00,20460605_22_042,,social_media_agent,,@TenantRights_Org,comms_huddle,content_mention,1
mention,22,2046-06-05T18:41:00,20460605_22_042,,social_media_agent,quality_agent,quality_agent,comms_huddle,content_mention,1
thread_parent,22,2046-06-05T18:42:00,20460605_22_043,20460605_22_036,legal_agent,social_media_agent,social_media_agent,side_huddle,heuristic,1
mention,22,2046-06-05T18:42:00,20460605_22_043,,legal_agent,quality_agent,quality_agent,side_huddle,content_mention,2
mention,22,2046-06-05T18:42:00,20460605_22_043,,legal_agent,pr_agent,pr_agent,side_huddle,content_mention,2
mention,22,2046-06-05T18:42:00,20460605_22_043,,legal_agent,social_media_agent,social_media_agent,side_huddle,content_mention,2
mention,22,2046-06-05T18:42:00,20460605_22_043,,legal_agent,,@TenantRights_Org,side_huddle,content_mention,1
thread_parent,22,2046-06-05T18:43:00,20460605_22_044,20460605_22_043,social_media_agent,legal_agent,legal_agent,side_huddle,heuristic,1
mention,22,2046-06-05T18:43:00,20460605_22_044,,social_media_agent,legal_agent,legal_agent,side_huddle,content_mention,1
mention,22,2046-06-05T18:43:00,20460605_22_044,,social_media_agent,quality_agent,quality_agent,side_huddle,content_mention,2
mention,22,2046-06-05T18:43:00,20460605_22_044,,social_media_agent,pr_agent,pr_agent,side_huddle,content_mention,1
